date,daily_ccy_rank_spread_60,daily_ccy_spread_z_60,daily_ccy_eur_rank_60,daily_ccy_usd_rank_60,daily_ccy_usd_breadth_60,daily_ccy_rank_spread_250,daily_ccy_spread_z_250,daily_ccy_eur_rank_250,daily_ccy_usd_rank_250,daily_ccy_usd_breadth_250,daily_ccy_dispersion_pct
2021-03-12,-0.125,-0.7659221164068654,0.375,0.5,0.42857142857142855,0.25,0.9096317256687941,0.5,0.25,0.14285714285714285,0.7955911823647295
2021-03-15,-0.125,-0.8190063997408277,0.375,0.5,0.42857142857142855,0.25,0.9565738568245437,0.5,0.25,0.14285714285714285,0.7895791583166333
2021-03-16,-0.125,-0.6640932011885708,0.375,0.5,0.42857142857142855,0.25,0.9431547998734162,0.5,0.25,0.14285714285714285,0.7835671342685371
2021-03-17,-0.125,-0.569038631601544,0.375,0.5,0.42857142857142855,0.25,1.0282001740895277,0.5,0.25,0.14285714285714285,0.781563126252505
2021-03-18,-0.125,-0.8156930616655407,0.375,0.5,0.42857142857142855,0.25,1.1164408180838639,0.5,0.25,0.14285714285714285,0.7895791583166333
2021-03-19,-0.125,-0.8830518192049763,0.375,0.5,0.42857142857142855,0.25,1.1246050288375968,0.5,0.25,0.14285714285714285,0.7414829659318637
2021-03-22,-0.125,-0.8412797652091146,0.375,0.5,0.42857142857142855,0.375,1.2834210851897634,0.5,0.125,0.0,0.7575150300601202
2021-03-23,-0.25,-1.2566627398057317,0.375,0.625,0.5714285714285714,0.375,1.2018635056102045,0.5,0.125,0.0,0.8016032064128257
2021-03-24,-0.375,-1.5633199102809339,0.375,0.75,0.7142857142857143,0.375,1.2993672229921764,0.5,0.125,0.0,0.7454909819639278
2021-03-25,-0.375,-1.4666636095026233,0.375,0.75,0.7142857142857143,0.25,1.191622445586595,0.5,0.25,0.14285714285714285,0.687374749498998
2021-03-26,-0.375,-1.3134604840039248,0.375,0.75,0.7142857142857143,0.25,1.1750477185109365,0.5,0.25,0.14285714285714285,0.5791583166332666
2021-03-29,-0.375,-1.3470147338009775,0.375,0.75,0.7142857142857143,0.25,1.1894629338911153,0.5,0.25,0.14285714285714285,0.3807615230460922
2021-03-30,-0.375,-1.5878288710645747,0.375,0.75,0.7142857142857143,0.25,1.0379119770757939,0.5,0.25,0.14285714285714285,0.3667334669338677
2021-03-31,-0.375,-1.5591248291059234,0.375,0.75,0.7142857142857143,0.25,1.035035289896943,0.5,0.25,0.14285714285714285,0.38276553106212424
2021-04-01,-0.375,-1.3705246588249362,0.375,0.75,0.7142857142857143,0.25,1.1806607969619298,0.5,0.25,0.14285714285714285,0.2965931863727455
2021-04-02,-0.375,-1.310063591832468,0.375,0.75,0.7142857142857143,0.25,1.1609427321244739,0.5,0.25,0.14285714285714285,0.2745490981963928
2021-04-05,-0.375,-0.9918379874084774,0.375,0.75,0.7142857142857143,0.25,1.1817797119355775,0.5,0.25,0.14285714285714285,0.2545090180360721
2021-04-06,-0.375,-1.1503830302113232,0.375,0.75,0.7142857142857143,0.25,1.2300429836863145,0.5,0.25,0.14285714285714285,0.2785571142284569
2021-04-07,-0.375,-1.090913668291133,0.375,0.75,0.7142857142857143,0.25,1.3461037907358175,0.5,0.25,0.14285714285714285,0.3466933867735471
2021-04-08,-0.25,-1.0164214201460557,0.5,0.75,0.7142857142857143,0.25,1.5199927065094916,0.5,0.25,0.14285714285714285,0.33266533066132264
2021-04-09,-0.375,-0.672690964185212,0.375,0.75,0.7142857142857143,0.25,1.4562435275411318,0.5,0.25,0.14285714285714285,0.27054108216432865
2021-04-12,-0.375,-0.6404177661248805,0.375,0.75,0.7142857142857143,0.25,1.5337988289699866,0.5,0.25,0.14285714285714285,0.2685370741482966
2021-04-13,-0.375,-0.7379349913019664,0.375,0.75,0.7142857142857143,0.25,1.5936910021976793,0.5,0.25,0.14285714285714285,0.24248496993987975
2021-04-14,-0.375,-0.5380577175368766,0.375,0.75,0.7142857142857143,0.25,1.5629345426721666,0.5,0.25,0.14285714285714285,0.3406813627254509
2021-04-15,-0.375,-0.8218464059066788,0.375,0.75,0.7142857142857143,0.25,1.3907062148035898,0.5,0.25,0.14285714285714285,0.29458917835671344
2021-04-16,-0.25,-0.7282854280982276,0.375,0.625,0.5714285714285714,0.25,1.2769900006850516,0.5,0.25,0.14285714285714285,0.35070140280561124
2021-04-19,-0.25,-0.4314436047055943,0.375,0.625,0.5714285714285714,0.25,1.4432767078920625,0.5,0.25,0.14285714285714285,0.36472945891783565
2021-04-20,-0.375,-0.5824703415257242,0.375,0.75,0.7142857142857143,0.25,1.5494767554373243,0.5,0.25,0.14285714285714285,0.1963927855711423
2021-04-21,-0.125,-0.29201307194573817,0.375,0.5,0.42857142857142855,0.25,1.5054233579451077,0.5,0.25,0.14285714285714285,0.22044088176352705
2021-04-22,-0.25,-0.46494274022971716,0.375,0.625,0.5714285714285714,0.25,1.6005133586789382,0.5,0.25,0.14285714285714285,0.22645290581162325
2021-04-23,-0.125,-0.16423167716573847,0.375,0.5,0.42857142857142855,0.375,1.7423691947555198,0.625,0.25,0.14285714285714285,0.19238476953907815
2021-04-26,0.125,0.09841929807129249,0.5,0.375,0.2857142857142857,0.25,1.672822653603833,0.5,0.25,0.14285714285714285,0.280561122244489
2021-04-27,0.25,0.19633232794123795,0.625,0.375,0.2857142857142857,0.25,1.5883878261744018,0.5,0.25,0.14285714285714285,0.32064128256513025
2021-04-28,0.25,0.37581697149282955,0.625,0.375,0.2857142857142857,0.25,1.5616071406779621,0.5,0.25,0.14285714285714285,0.3226452905811623
2021-04-29,0.25,0.6434523763512423,0.625,0.375,0.2857142857142857,0.25,1.5988879597132046,0.5,0.25,0.14285714285714285,0.3406813627254509
2021-04-30,-0.125,-0.10842658960414021,0.5,0.625,0.5714285714285714,0.25,1.4507682091628253,0.5,0.25,0.14285714285714285,0.4849699398797595
2021-05-03,0.125,0.04803243739202374,0.625,0.5,0.42857142857142855,0.25,1.4516324774728193,0.5,0.25,0.14285714285714285,0.5250501002004008
2021-05-04,-0.25,-0.4288132005294193,0.5,0.75,0.7142857142857143,0.25,1.469267667656328,0.5,0.25,0.14285714285714285,0.4529058116232465
2021-05-05,-0.125,-0.4384227046876168,0.375,0.5,0.42857142857142855,0.25,1.3908460762041337,0.5,0.25,0.14285714285714285,0.4168336673346693
2021-05-06,-0.125,-0.25652372168210524,0.375,0.5,0.42857142857142855,0.25,1.458301950620305,0.5,0.25,0.14285714285714285,0.4729458917835671
2021-05-07,0.125,0.19359114282428497,0.5,0.375,0.2857142857142857,0.25,1.5725227579722807,0.5,0.25,0.14285714285714285,0.5410821643286573
2021-05-10,0.125,0.014890437610189239,0.5,0.375,0.2857142857142857,0.25,1.5366761086395226,0.5,0.25,0.14285714285714285,0.6112224448897795
2021-05-11,0.125,0.1888045326327611,0.5,0.375,0.2857142857142857,0.25,1.5765335913699385,0.5,0.25,0.14285714285714285,0.6172344689378757
2021-05-12,0.125,0.10132773904546609,0.75,0.625,0.5714285714285714,0.25,1.4726646796187537,0.5,0.25,0.14285714285714285,0.625250501002004
2021-05-13,-0.125,-0.038170880493229836,0.625,0.75,0.7142857142857143,0.25,1.40168666494374,0.5,0.25,0.14285714285714285,0.6192384769539078
2021-05-14,0.125,0.1095870705295866,0.75,0.625,0.5714285714285714,0.25,1.4369044552256582,0.5,0.25,0.14285714285714285,0.6132264529058116
2021-05-17,-0.125,-0.023009880640926433,0.625,0.75,0.7142857142857143,0.25,1.5726955812468888,0.5,0.25,0.14285714285714285,0.5751503006012024
2021-05-18,0.25,0.29719496454190175,0.75,0.5,0.42857142857142855,0.25,1.775620699494727,0.5,0.25,0.14285714285714285,0.5671342685370742
2021-05-19,0.125,0.033709491871047215,0.75,0.625,0.5714285714285714,0.25,1.746768815135917,0.5,0.25,0.14285714285714285,0.5551102204408818
2021-05-20,0.125,0.18397800586159452,0.625,0.5,0.42857142857142855,0.375,1.6442966617425765,0.5,0.125,0.0,0.5070140280561122
2021-05-21,0.25,0.4816885097307072,0.625,0.375,0.2857142857142857,0.375,1.8201681721778782,0.5,0.125,0.0,0.48697394789579157
2021-05-24,0.125,0.7188225858866705,0.625,0.5,0.42857142857142855,0.25,1.8509617891672536,0.5,0.25,0.14285714285714285,0.41282565130260523
2021-05-25,0.125,0.7031406354267359,0.625,0.5,0.42857142857142855,0.25,1.6944075892120596,0.5,0.25,0.14285714285714285,0.36072144288577157
2021-05-26,0.25,0.6236267208953874,0.625,0.375,0.2857142857142857,0.25,1.492339524588861,0.5,0.25,0.14285714285714285,0.42685370741482964
2021-05-27,0.375,0.9509497363410935,0.625,0.25,0.14285714285714285,0.25,1.3498519772376492,0.5,0.25,0.14285714285714285,0.5190380761523046
2021-05-28,0.375,1.235903351061057,0.625,0.25,0.14285714285714285,0.25,1.4834014198905128,0.5,0.25,0.14285714285714285,0.4028056112224449
2021-05-31,0.5,1.7408557564981593,0.75,0.25,0.14285714285714285,0.25,1.4660477293282437,0.5,0.25,0.14285714285714285,0.342685370741483
2021-06-01,0.5,1.5314867792632298,0.75,0.25,0.14285714285714285,0.25,1.5364793795652008,0.5,0.25,0.14285714285714285,0.33266533066132264
2021-06-02,0.5,1.3032025616406568,0.75,0.25,0.14285714285714285,0.25,1.526718302419459,0.5,0.25,0.14285714285714285,0.25851703406813625
2021-06-03,0.25,0.6811018811191096,0.75,0.5,0.42857142857142855,0.25,1.4449717347042337,0.5,0.25,0.14285714285714285,0.2845691382765531
2021-06-04,0.375,1.2291332156867036,0.75,0.375,0.2857142857142857,0.25,1.481209926210226,0.5,0.25,0.14285714285714285,0.29458917835671344
2021-06-07,0.5,1.6473846316498761,0.75,0.25,0.14285714285714285,0.25,1.496629164744868,0.5,0.25,0.14285714285714285,0.16633266533066132
2021-06-08,0.375,1.6892443829508927,0.75,0.375,0.2857142857142857,0.25,1.4026943300527621,0.5,0.25,0.14285714285714285,0.18837675350701402
2021-06-09,0.25,1.1741485221274122,0.75,0.5,0.42857142857142855,0.25,1.4495347423865825,0.5,0.25,0.14285714285714285,0.07414829659318638
2021-06-10,0.375,1.4670951650528308,0.75,0.375,0.2857142857142857,0.25,1.5101774809714013,0.5,0.25,0.14285714285714285,0.06613226452905811
2021-06-11,0.125,1.108769103565543,0.625,0.5,0.42857142857142855,0.25,1.3962923437981085,0.5,0.25,0.14285714285714285,0.06613226452905811
2021-06-14,0.25,1.108417861919799,0.625,0.375,0.2857142857142857,0.25,1.3756705751771905,0.5,0.25,0.14285714285714285,0.052104208416833664
2021-06-15,0.375,1.4648434121046687,0.625,0.25,0.14285714285714285,0.25,1.530512790128638,0.5,0.25,0.14285714285714285,0.04609218436873747
2021-06-16,0.375,1.0746499162369383,0.625,0.25,0.14285714285714285,0.25,1.3310397065096262,0.5,0.25,0.14285714285714285,0.056112224448897796
2021-06-17,0.25,1.044546277676342,0.625,0.375,0.2857142857142857,0.25,1.2972995567106036,0.5,0.25,0.14285714285714285,0.10020040080160321
2021-06-18,0.25,0.5455418332427262,0.75,0.5,0.42857142857142855,0.25,1.316311093069265,0.5,0.25,0.14285714285714285,0.14829659318637275
2021-06-21,0.25,1.1131424245327743,0.75,0.5,0.42857142857142855,0.25,1.1980918434332846,0.5,0.25,0.14285714285714285,0.1963927855711423
2021-06-22,0.375,1.5756047035136493,0.75,0.375,0.2857142857142857,0.25,1.2643174981548269,0.5,0.25,0.14285714285714285,0.24448897795591182
2021-06-23,0.375,1.6263616788834359,0.75,0.375,0.2857142857142857,0.25,1.1401211063500558,0.5,0.25,0.14285714285714285,0.1523046092184369
2021-06-24,0.375,1.3553486406387676,0.75,0.375,0.2857142857142857,0.25,1.2266496176447006,0.5,0.25,0.14285714285714285,0.09819639278557114
2021-06-25,0.375,1.4071942986496455,0.75,0.375,0.2857142857142857,0.25,1.1959297401955187,0.5,0.25,0.14285714285714285,0.07014028056112225
2021-06-28,0.125,1.0031494864268786,0.75,0.625,0.5714285714285714,0.25,1.097445763391782,0.5,0.25,0.14285714285714285,0.07414829659318638
2021-06-29,0.25,0.24400716003208106,0.75,0.5,0.42857142857142855,0.25,0.9935390950300986,0.5,0.25,0.14285714285714285,0.09018036072144289
2021-06-30,-0.125,-0.10682369291967565,0.5,0.625,0.5714285714285714,0.25,0.90652792568824,0.5,0.25,0.14285714285714285,0.10220440881763528
2021-07-01,-0.25,-0.5098532793300385,0.5,0.75,0.7142857142857143,0.25,0.9480592487320426,0.5,0.25,0.14285714285714285,0.052104208416833664
2021-07-02,-0.25,-0.33826130367897456,0.375,0.625,0.5714285714285714,0.25,0.8102499385609297,0.5,0.25,0.14285714285714285,0.04809619238476954
2021-07-05,-0.375,-0.4207623914169513,0.375,0.75,0.7142857142857143,0.25,0.8525164993549378,0.5,0.25,0.14285714285714285,0.04609218436873747
2021-07-06,-0.375,-1.282613760999722,0.375,0.75,0.7142857142857143,0.25,0.656294951782052,0.5,0.25,0.14285714285714285,0.09018036072144289
2021-07-07,-0.375,-1.3881856909902042,0.375,0.75,0.7142857142857143,0.25,0.5131497263676572,0.5,0.25,0.14285714285714285,0.08016032064128256
2021-07-08,-0.25,-0.6214551856427175,0.375,0.625,0.5714285714285714,0.25,0.6451117351816527,0.5,0.25,0.14285714285714285,0.3346693386773547
2021-07-09,-0.125,-0.6732376096293531,0.5,0.625,0.5714285714285714,0.25,0.5236390528898747,0.5,0.25,0.14285714285714285,0.4028056112224449
2021-07-12,-0.25,-1.0632037592520207,0.5,0.75,0.7142857142857143,0.25,0.24757290039662533,0.5,0.25,0.14285714285714285,0.35470941883767537
2021-07-13,-0.375,-1.4361961011605042,0.5,0.875,0.8571428571428571,0.125,0.13038325865548306,0.5,0.375,0.2857142857142857,0.36472945891783565
2021-07-14,-0.375,-1.3218738773740635,0.5,0.875,0.8571428571428571,0.125,0.10544213650151091,0.5,0.375,0.2857142857142857,0.374749498997996
2021-07-15,-0.5,-1.3381795257215383,0.5,1.0,1.0,-0.125,-0.07072378503187837,0.375,0.5,0.42857142857142855,0.3286573146292585
2021-07-16,-0.625,-1.7540724378387815,0.375,1.0,1.0,0.125,0.0631106541589026,0.5,0.375,0.2857142857142857,0.23046092184368738
2021-07-19,-0.5,-1.289911853354051,0.5,1.0,1.0,0.125,0.12019816909810566,0.5,0.375,0.2857142857142857,0.3346693386773547
2021-07-20,-0.625,-1.480396021048522,0.375,1.0,1.0,-0.125,-0.04372808709077819,0.375,0.5,0.42857142857142855,0.35671342685370744
2021-07-21,-0.625,-1.6076989706386686,0.375,1.0,1.0,-0.125,-0.18132308769008781,0.375,0.5,0.42857142857142855,0.48096192384769537
2021-07-22,-0.625,-1.8769605763947803,0.375,1.0,1.0,-0.125,-0.27993293765060373,0.375,0.5,0.42857142857142855,0.5050100200400801
2021-07-23,-0.5,-1.571601573653477,0.5,1.0,1.0,-0.125,-0.039865481316780915,0.375,0.5,0.42857142857142855,0.48697394789579157
2021-07-26,-0.625,-1.4415179147226853,0.375,1.0,1.0,0.125,0.15187407806520986,0.5,0.375,0.2857142857142857,0.4749498997995992
2021-07-27,-0.5,-1.024609549731921,0.5,1.0,1.0,0.25,0.21501289870513862,0.5,0.25,0.14285714285714285,0.5591182364729459
2021-07-28,-0.375,-0.7754595370437897,0.5,0.875,0.8571428571428571,0.25,0.1653280638678365,0.5,0.25,0.14285714285714285,0.5891783567134269
2021-07-29,-0.25,-0.7907952662694233,0.5,0.75,0.7142857142857143,0.25,0.19144757736017204,0.5,0.25,0.14285714285714285,0.6072144288577155
2021-07-30,-0.5,-1.1826416470688579,0.5,1.0,1.0,0.125,0.06897029411856037,0.375,0.25,0.14285714285714285,0.5791583166332666
2021-08-02,-0.5,-1.1031078867498414,0.5,1.0,1.0,-0.125,-0.016588246515883198,0.25,0.375,0.2857142857142857,0.625250501002004
2021-08-03,-0.5,-1.216087236992907,0.5,1.0,1.0,-0.25,-0.1831082350511284,0.25,0.5,0.42857142857142855,0.5691382765531062
2021-08-04,-0.375,-1.1920135830221261,0.375,0.75,0.7142857142857143,-0.125,-0.02069749359478823,0.25,0.375,0.2857142857142857,0.6332665330661322
2021-08-05,-0.625,-1.4794170797479225,0.375,1.0,1.0,-0.125,-0.058864664389470245,0.25,0.375,0.2857142857142857,0.3286573146292585
2021-08-06,-0.5,-1.8738069075825583,0.5,1.0,1.0,-0.125,-0.08394133404383486,0.375,0.5,0.42857142857142855,0.23647294589178355
2021-08-09,-0.625,-2.0111234819906425,0.375,1.0,1.0,-0.125,-0.1233675554658814,0.375,0.5,0.42857142857142855,0.29458917835671344
2021-08-10,-0.75,-2.5406767374724435,0.25,1.0,1.0,-0.125,-0.2670591379937958,0.375,0.5,0.42857142857142855,0.3186372745490982
2021-08-11,-0.75,-2.6454966022409208,0.25,1.0,1.0,-0.125,-0.2198949386706589,0.375,0.5,0.42857142857142855,0.18837675350701402
2021-08-12,-0.75,-2.5617434451299643,0.25,1.0,1.0,-0.125,-0.24578071678919428,0.375,0.5,0.42857142857142855,0.14428857715430862
2021-08-13,-0.625,-2.195596114103238,0.375,1.0,1.0,-0.125,-0.2940635214428454,0.375,0.5,0.42857142857142855,0.18637274549098196
2021-08-16,-0.625,-2.101169774786765,0.375,1.0,1.0,-0.375,-0.5428575552880777,0.25,0.625,0.5714285714285714,0.10020040080160321
2021-08-17,-0.625,-2.18708400494869,0.375,1.0,1.0,-0.375,-0.7772481247880283,0.25,0.625,0.5714285714285714,0.14829659318637275
2021-08-18,-0.5,-1.8214771000696497,0.5,1.0,1.0,-0.25,-0.5736014695791999,0.375,0.625,0.5714285714285714,0.09018036072144289
2021-08-19,-0.375,-1.561802798096302,0.5,0.875,0.8571428571428571,-0.25,-0.7201135351814053,0.375,0.625,0.5714285714285714,0.20841683366733466
2021-08-20,-0.375,-1.5526685418425772,0.5,0.875,0.8571428571428571,-0.25,-0.6240751292743875,0.375,0.625,0.5714285714285714,0.218436873747495
2021-08-23,-0.5,-1.6829527466319905,0.5,1.0,1.0,-0.125,-0.25266930038782587,0.375,0.5,0.42857142857142855,0.37675350701402804
2021-08-24,-0.5,-1.808247894879872,0.5,1.0,1.0,-0.125,-0.0457082019090046,0.25,0.375,0.2857142857142857,0.342685370741483
2021-08-25,-0.5,-1.8413481949262163,0.5,1.0,1.0,-0.375,-0.09257793064981212,0.25,0.625,0.5714285714285714,0.32665330661322645
2021-08-26,-0.5,-1.6165241959637446,0.375,0.875,0.8571428571428571,-0.25,-0.17407998992549428,0.375,0.625,0.5714285714285714,0.3406813627254509
2021-08-27,-0.625,-1.7060099636414134,0.375,1.0,1.0,-0.25,-0.11414204712250181,0.25,0.5,0.42857142857142855,0.3807615230460922
2021-08-30,-0.5,-1.7947930440519562,0.5,1.0,1.0,-0.125,-0.16689550112150053,0.375,0.5,0.42857142857142855,0.3967935871743487
2021-08-31,-0.625,-1.7748352356818866,0.375,1.0,1.0,-0.125,-0.09699325404134229,0.375,0.5,0.42857142857142855,0.4028056112224449
2021-09-01,-0.625,-1.7997507221407427,0.375,1.0,1.0,0.125,0.06146291048807617,0.5,0.375,0.2857142857142857,0.4228456913827655
2021-09-02,-0.625,-1.7021698294868384,0.375,1.0,1.0,0.125,0.07263060986784275,0.5,0.375,0.2857142857142857,0.4288577154308617
2021-09-03,-0.5,-1.463783154575696,0.375,0.875,0.8571428571428571,0.125,0.06914683092143292,0.5,0.375,0.2857142857142857,0.4288577154308617
2021-09-06,-0.5,-1.4964386784711659,0.375,0.875,0.8571428571428571,0.125,0.21334365269089295,0.5,0.375,0.2857142857142857,0.37675350701402804
2021-09-07,-0.625,-1.6288787283526034,0.375,1.0,1.0,0.25,0.297357624351452,0.5,0.25,0.14285714285714285,0.3787575150300601
2021-09-08,-0.25,-1.0477742179739304,0.5,0.75,0.7142857142857143,0.25,0.32828945034980783,0.5,0.25,0.14285714285714285,0.3847695390781563
2021-09-09,-0.25,-0.5430325505087232,0.375,0.625,0.5714285714285714,0.25,0.332478705991545,0.5,0.25,0.14285714285714285,0.3907815631262525
2021-09-10,-0.125,-0.3545876198643993,0.375,0.5,0.42857142857142855,0.25,0.40498632874147006,0.5,0.25,0.14285714285714285,0.24448897795591182
2021-09-13,-0.375,-0.7137471539814675,0.375,0.75,0.7142857142857143,0.25,0.3115058741707147,0.5,0.25,0.14285714285714285,0.22044088176352705
2021-09-14,-0.375,-0.7610998649009781,0.375,0.75,0.7142857142857143,0.25,0.14542832071527434,0.5,0.25,0.14285714285714285,0.14829659318637275
2021-09-15,-0.375,-0.6330059874677316,0.375,0.75,0.7142857142857143,0.25,0.2143660273649079,0.5,0.25,0.14285714285714285,0.1282565130260521
2021-09-16,-0.375,-0.9038859433766067,0.375,0.75,0.7142857142857143,0.125,0.0470989449893322,0.5,0.375,0.2857142857142857,0.04809619238476954
2021-09-17,-0.5,-1.0851074808186434,0.375,0.875,0.8571428571428571,0.125,0.04578633651182451,0.5,0.375,0.2857142857142857,0.05410821643286573
2021-09-20,-0.5,-0.9756122369233203,0.375,0.875,0.8571428571428571,-0.125,-0.15952511731974517,0.375,0.5,0.42857142857142855,0.04208416833667335
2021-09-21,-0.375,-0.9103067403640643,0.375,0.75,0.7142857142857143,-0.125,-0.017858907602896545,0.375,0.5,0.42857142857142855,0.022044088176352707
2021-09-22,-0.25,-0.9253419879015231,0.5,0.75,0.7142857142857143,-0.125,-0.20114303064733563,0.375,0.5,0.42857142857142855,0.03006012024048096
2021-09-23,-0.25,-0.7737698456917228,0.375,0.625,0.5714285714285714,-0.125,-0.05367566947810204,0.375,0.5,0.42857142857142855,0.11222444889779559
2021-09-24,-0.5,-0.9850146121750495,0.375,0.875,0.8571428571428571,-0.125,-0.2911806453256496,0.375,0.5,0.42857142857142855,0.10220440881763528
2021-09-27,-0.625,-1.2329982384376992,0.375,1.0,1.0,-0.125,-0.2876656933787339,0.375,0.5,0.42857142857142855,0.09418837675350701
2021-09-28,-0.5,-1.1466324260045595,0.5,1.0,1.0,-0.125,-0.16349147758156835,0.375,0.5,0.42857142857142855,0.14428857715430862
2021-09-29,-0.375,-1.4230537421982536,0.625,1.0,1.0,-0.125,-0.41899036767299125,0.375,0.5,0.42857142857142855,0.17835671342685372
2021-09-30,-0.625,-2.6246001191575994,0.375,1.0,1.0,-0.125,-0.3310609954271829,0.375,0.5,0.42857142857142855,0.21042084168336672
2021-10-01,-0.625,-2.5140497096099934,0.375,1.0,1.0,-0.125,-0.30427593448363577,0.375,0.5,0.42857142857142855,0.18837675350701402
2021-10-04,-0.75,-2.378508179533185,0.25,1.0,1.0,-0.125,-0.35505326620948735,0.375,0.5,0.42857142857142855,0.24649298597194388
2021-10-05,-0.625,-2.0985326239366007,0.25,0.875,0.8571428571428571,-0.125,-0.5041711061479205,0.375,0.5,0.42857142857142855,0.22244488977955912
2021-10-06,-0.75,-2.779866715209306,0.25,1.0,1.0,-0.25,-0.7371735989022589,0.25,0.5,0.42857142857142855,0.27655310621242485
2021-10-07,-0.75,-2.734361180084433,0.125,0.875,0.8571428571428571,-0.125,-0.615789894126847,0.375,0.5,0.42857142857142855,0.3026052104208417
2021-10-08,-0.75,-2.0872768348594315,0.125,0.875,0.8571428571428571,-0.125,-0.6342039792737948,0.375,0.5,0.42857142857142855,0.4529058116232465
2021-10-11,-0.5,-1.3483040136614428,0.25,0.75,0.7142857142857143,-0.25,-0.5073318164033733,0.25,0.5,0.42857142857142855,0.5490981963927856
2021-10-12,-0.375,-1.4586926979724542,0.25,0.625,0.5714285714285714,-0.125,-0.4913737452298817,0.375,0.5,0.42857142857142855,0.4649298597194389
2021-10-13,-0.5,-1.5777865294263762,0.25,0.75,0.7142857142857143,-0.125,-0.2776633828903674,0.375,0.5,0.42857142857142855,0.5210420841683366
2021-10-14,-0.375,-1.0801116279123733,0.25,0.625,0.5714285714285714,-0.125,-0.12317879781198382,0.375,0.5,0.42857142857142855,0.6212424849699398
2021-10-15,-0.375,-0.9940637352730269,0.25,0.625,0.5714285714285714,-0.125,-0.08045460435591306,0.375,0.5,0.42857142857142855,0.6653306613226453
2021-10-18,-0.375,-1.0852677063055949,0.25,0.625,0.5714285714285714,-0.125,-0.049515806221096414,0.375,0.5,0.42857142857142855,0.5430861723446894
2021-10-19,-0.375,-0.7808145032070489,0.25,0.625,0.5714285714285714,-0.125,-0.1685043224495983,0.375,0.5,0.42857142857142855,0.6192384769539078
2021-10-20,-0.375,-0.7736270730874092,0.25,0.625,0.5714285714285714,-0.125,-0.12131738581846857,0.375,0.5,0.42857142857142855,0.593186372745491
2021-10-21,-0.375,-1.2191840884230345,0.25,0.625,0.5714285714285714,-0.25,-0.3439164196230937,0.25,0.5,0.42857142857142855,0.501002004008016
2021-10-22,-0.375,-1.0048977186999193,0.25,0.625,0.5714285714285714,-0.25,-0.4231347425964807,0.25,0.5,0.42857142857142855,0.43286573146292584
2021-10-25,-0.375,-1.0850161838166916,0.25,0.625,0.5714285714285714,-0.25,-0.4221734224779912,0.25,0.5,0.42857142857142855,0.44488977955911824
2021-10-26,-0.375,-1.0970347205292772,0.25,0.625,0.5714285714285714,-0.25,-0.46238541332648986,0.25,0.5,0.42857142857142855,0.2985971943887776
2021-10-27,-0.375,-1.0354552366991867,0.25,0.625,0.5714285714285714,-0.25,-0.3760677739489457,0.25,0.5,0.42857142857142855,0.1743486973947896
2021-10-28,-0.375,-0.7686817476859149,0.25,0.625,0.5714285714285714,-0.125,-0.24286206108704272,0.25,0.375,0.2857142857142857,0.15831663326653306
2021-10-29,-0.375,-0.9158005969924995,0.25,0.625,0.5714285714285714,-0.25,-0.5320865075010759,0.25,0.5,0.42857142857142855,0.22044088176352705
2021-11-08,-0.125,-0.8027950830956058,0.375,0.5,0.42857142857142855,-0.25,-0.6053430968379905,0.25,0.5,0.42857142857142855,0.5130260521042084
2021-11-09,-0.125,-0.8095078716815273,0.375,0.5,0.42857142857142855,-0.125,-0.6046169866047096,0.25,0.375,0.2857142857142857,0.5531062124248497
2021-11-10,-0.25,-1.5183094454095554,0.375,0.625,0.5714285714285714,-0.25,-0.8202569280147267,0.25,0.5,0.42857142857142855,0.6192384769539078
2021-11-11,-0.375,-1.7192755715073171,0.375,0.75,0.7142857142857143,-0.25,-0.9631323579138503,0.25,0.5,0.42857142857142855,0.6112224448897795
2021-11-12,-0.5,-1.9632203351714757,0.375,0.875,0.8571428571428571,-0.25,-0.9356205450199938,0.25,0.5,0.42857142857142855,0.5370741482965932
2021-11-15,-0.375,-1.9360515030658498,0.25,0.625,0.5714285714285714,-0.25,-1.0712538761935846,0.25,0.5,0.42857142857142855,0.46893787575150303
2021-11-16,-0.375,-1.731262614054059,0.25,0.625,0.5714285714285714,-0.375,-1.3313312913411464,0.25,0.625,0.5714285714285714,0.5450901803607214
2021-11-17,-0.375,-1.861182361226768,0.25,0.625,0.5714285714285714,-0.5,-1.4630765558859238,0.25,0.75,0.7142857142857143,0.6312625250501002
2021-11-18,-0.375,-1.1978698353965689,0.25,0.625,0.5714285714285714,-0.375,-1.2778908534082212,0.25,0.625,0.5714285714285714,0.5270541082164328
2021-11-19,-0.375,-1.698056017173436,0.25,0.625,0.5714285714285714,-0.5,-1.6115943799431194,0.25,0.75,0.7142857142857143,0.5370741482965932
2021-11-22,-0.5,-2.2217360213627213,0.25,0.75,0.7142857142857143,-0.5,-1.6606073810041808,0.25,0.75,0.7142857142857143,0.6172344689378757
2021-11-23,-0.625,-2.4178902005152825,0.25,0.875,0.8571428571428571,-0.625,-1.9241594111838054,0.25,0.875,0.8571428571428571,0.45490981963927857
2021-11-24,-0.875,-2.823164681882573,0.125,1.0,1.0,-0.625,-2.0662467672466893,0.25,0.875,0.8571428571428571,0.5350701402805611
2021-11-25,-0.75,-2.600215382434117,0.125,0.875,0.8571428571428571,-0.625,-2.0974582512006723,0.25,0.875,0.8571428571428571,0.4248496993987976
