date,tfm_conf_9,tfm_mean_9,tfm_q10_9,tfm_q90_9,tfm_spread_9
2007-02-14 00:00:00,0.05942775,0.0017646679,-0.0138238855,0.015870448,0.029694334
2007-02-14 04:00:00,0.060676023,0.001921815,-0.0136316605,0.018041713,0.03167337
2007-02-14 08:00:00,0.062818475,0.0018580717,-0.013742104,0.015836313,0.029578418
2007-02-14 12:00:00,0.06542051,0.002095956,-0.012517236,0.01952096,0.032038197
2007-02-14 16:00:00,0.08158164,0.0024350255,-0.012673355,0.017174352,0.029847708
2007-02-14 20:00:00,0.0645874,0.0019632324,-0.013183519,0.017212994,0.030396514
2007-02-15 00:00:00,0.073175535,0.002197174,-0.013785265,0.016240796,0.030026061
2007-02-15 04:00:00,0.059776768,0.0017862027,-0.01381898,0.016062228,0.02988121
2007-02-15 08:00:00,0.05463697,0.0016088425,-0.013610269,0.015835762,0.029446032
2007-02-15 12:00:00,0.05400403,0.0015397216,-0.012965091,0.015546137,0.028511226
2007-02-15 16:00:00,0.04639761,0.0013334249,-0.013002357,0.015736718,0.028739076
2007-02-15 20:00:00,0.03413972,0.0010143426,-0.014156132,0.0155553715,0.029711504
2007-02-16 00:00:00,0.039349116,0.0011615141,-0.014096177,0.0154219875,0.029518165
2007-02-16 04:00:00,0.059550874,0.0017179705,-0.013584165,0.015264613,0.028848778
2007-02-16 08:00:00,0.049721196,0.0014368538,-0.013751676,0.01514653,0.028898206
2007-02-16 12:00:00,0.036993958,0.0010445465,-0.013426415,0.014809174,0.028235588
2007-02-16 16:00:00,0.045430172,0.001300021,-0.013995447,0.01462035,0.028615797
2007-02-16 20:00:00,0.035896122,0.0010121014,-0.013589442,0.014605834,0.028195277
2007-02-19 00:00:00,0.031221885,0.0009281293,-0.013367346,0.016359527,0.029726872
2007-02-19 04:00:00,0.065597564,0.001893318,-0.013286025,0.015576592,0.028862618
2007-02-19 08:00:00,0.047771446,0.0013609017,-0.013339342,0.015148415,0.028487757
2007-02-19 12:00:00,0.076966606,0.0021861796,-0.01278571,0.015618542,0.028404253
2007-02-19 16:00:00,0.074031964,0.0020725734,-0.012291557,0.015704088,0.027995646
2007-02-19 20:00:00,0.050955992,0.0014358899,-0.0130696455,0.015109364,0.028179009
2007-02-20 00:00:00,0.06337022,0.0018655951,-0.013009594,0.016430017,0.02943961
2007-02-20 04:00:00,0.053409044,0.0015841257,-0.013573296,0.016086945,0.029660242
2007-02-20 08:00:00,0.05338731,0.0016268826,-0.014554616,0.015918583,0.030473199
2007-02-20 12:00:00,0.064864695,0.0019098419,-0.01289352,0.016549945,0.029443465
2007-02-20 16:00:00,0.050200753,0.0015343929,-0.014066103,0.016499026,0.030565128
2007-02-20 20:00:00,0.04579862,0.0013816911,-0.013897484,0.016271343,0.030168828
2007-02-21 00:00:00,0.035388935,0.0010692202,-0.0140375225,0.016175874,0.030213397
2007-02-21 04:00:00,0.040381435,0.0012230378,-0.01419078,0.016096342,0.030287122
2007-02-21 08:00:00,0.025514366,0.00080437417,-0.015202508,0.016323805,0.031526312
2007-02-21 12:00:00,0.031983178,0.0009747266,-0.014092246,0.01638397,0.030476216
2007-02-21 16:00:00,0.048819628,0.0014763436,-0.014241852,0.015998919,0.03024077
2007-02-21 20:00:00,0.054228008,0.0016300322,-0.013444667,0.016614186,0.030058853
2007-02-22 00:00:00,0.040313166,0.001180328,-0.014061553,0.015217406,0.02927896
2007-02-22 04:00:00,0.0074982513,0.0002449107,-0.01746643,0.015195936,0.032662366
2007-02-22 08:00:00,0.02096009,0.0006619346,-0.017507128,0.014073572,0.0315807
2007-02-22 12:00:00,0.027223378,0.0008501141,-0.016292267,0.014935079,0.031227347
2007-02-22 16:00:00,0.048457537,0.0015434417,-0.016768066,0.015083349,0.031851415
2007-02-22 20:00:00,0.04693544,0.001395693,-0.0154115185,0.0143249165,0.029736435
2007-02-23 00:00:00,0.058221873,0.0017613169,-0.01601559,0.01423621,0.0302518
2007-02-23 04:00:00,0.036305558,0.0010856051,-0.015487377,0.0144145135,0.02990189
2007-02-23 08:00:00,0.026606621,0.00079585303,-0.016009878,0.013901954,0.029911831
2007-02-23 12:00:00,0.03426862,0.0010792133,-0.015422842,0.016069902,0.031492744
2007-02-23 16:00:00,0.02029718,0.0006061681,-0.014911708,0.014952928,0.029864635
2007-02-23 20:00:00,0.01615434,0.00046892636,-0.014640338,0.014387541,0.02902788
2007-02-26 00:00:00,0.03665019,0.001129951,-0.014913185,0.015917506,0.03083069
2007-02-26 04:00:00,0.028047414,0.0008545256,-0.01583024,0.01463693,0.03046717
2007-02-26 08:00:00,0.0014974984,4.598588e-05,-0.015013396,0.015695063,0.030708458
2007-02-26 12:00:00,0.022307929,0.00066776614,-0.0152278235,0.0147061935,0.029934017
2007-02-26 16:00:00,0.018850945,0.00055295974,-0.014849307,0.014483947,0.029333254
2007-02-26 20:00:00,0.028782222,0.0008693066,-0.015234528,0.014968363,0.030202892
2007-02-27 00:00:00,0.030639164,0.0009177356,-0.01505085,0.014902164,0.029953014
2007-02-27 04:00:00,0.015954558,0.0004611616,-0.014348593,0.01455609,0.028904684
2007-02-27 08:00:00,0.048049252,0.0015041083,-0.013734163,0.017569294,0.031303458
2007-02-27 12:00:00,0.04660221,0.0014725489,-0.014143226,0.017455028,0.031598255
2007-02-27 16:00:00,0.039635986,0.0011831681,-0.013692988,0.01615786,0.029850848
2007-02-27 20:00:00,0.032998484,0.0009785168,-0.013806317,0.01584706,0.029653378
2007-02-28 00:00:00,0.019934142,0.00060360605,-0.014352108,0.015927894,0.030280001
2007-02-28 04:00:00,0.017874645,0.000526216,-0.013658879,0.015780354,0.029439233
2007-02-28 08:00:00,0.016928779,0.00051010924,-0.014048665,0.01608399,0.030132655
2007-02-28 12:00:00,0.030419948,0.00091557077,-0.013353448,0.016744252,0.0300977
2007-02-28 16:00:00,0.030883627,0.00092256203,-0.0137891155,0.01608308,0.029872196
2007-02-28 20:00:00,0.032186553,0.00095254905,-0.01366125,0.01593337,0.029594619
2007-03-01 00:00:00,0.031020606,0.00093162595,-0.015235917,0.014796561,0.030032478
2007-03-01 04:00:00,0.0110313585,0.00033235177,-0.013644581,0.01648332,0.030127902
2007-03-01 08:00:00,0.023585072,0.00071890594,-0.014428747,0.01605264,0.030481387
2007-03-01 12:00:00,0.023233008,0.0007627496,-0.016797949,0.016032469,0.032830417
2007-03-01 16:00:00,0.029818261,0.0009811246,-0.017224185,0.015679285,0.03290347
2007-03-01 20:00:00,0.008749499,0.00028583306,-0.017629204,0.0150392875,0.032668494
2007-03-02 00:00:00,0.009454934,0.0003056537,-0.017538546,0.014788872,0.032327417
2007-03-02 04:00:00,0.0025304777,8.262374e-05,-0.01777301,0.014878418,0.032651428
2007-03-02 08:00:00,0.008612125,0.00027761108,-0.018100683,0.014134216,0.0322349
2007-03-02 12:00:00,0.0163934,0.0004983135,-0.016311279,0.014085912,0.030397192
2007-03-02 16:00:00,0.033671476,0.0010739807,-0.01683155,0.015064298,0.03189585
2007-03-02 20:00:00,0.03546732,0.0011255144,-0.016786376,0.014947459,0.031733833
2007-03-05 00:00:00,0.005192319,0.00017185305,-0.018634077,0.014463467,0.033097543
2007-03-05 04:00:00,0.011138448,0.00035031114,-0.01773661,0.013714004,0.031450614
2007-03-05 08:00:00,0.0025568388,-8.83209e-05,-0.020476788,0.014066207,0.034542996
2007-03-05 12:00:00,0.0035055752,-0.000114676695,-0.019170921,0.013541729,0.03271265
2007-03-05 16:00:00,0.0121505875,-0.0003834692,-0.018226577,0.013333134,0.031559713
2007-03-05 20:00:00,0.012648551,0.00040489595,-0.017789269,0.014221971,0.03201124
2007-03-06 00:00:00,0.032020867,0.0010199327,-0.017220229,0.014631885,0.031852115
2007-03-06 04:00:00,0.03350314,0.0010998202,-0.017608877,0.015218488,0.032827366
2007-03-06 08:00:00,0.028115286,0.0009051751,-0.017157994,0.015037119,0.032195114
2007-03-06 12:00:00,0.030874122,0.0009964099,-0.017150246,0.015123049,0.032273293
2007-03-06 16:00:00,0.018442709,0.0005804789,-0.016134404,0.015340294,0.0314747
2007-03-06 20:00:00,0.05176513,0.0016459607,-0.01678373,0.015012967,0.031796698
2007-03-07 00:00:00,0.04826126,0.0015771367,-0.016692536,0.015986599,0.032679133
2007-03-07 04:00:00,0.041679986,0.0013263503,-0.016054837,0.015767386,0.031822223
2007-03-07 08:00:00,0.03126022,0.00100849,-0.01590509,0.016356029,0.03226112
2007-03-07 12:00:00,0.028846955,0.0009212296,-0.016089145,0.015845917,0.031935062
2007-03-07 16:00:00,0.030876203,0.0010504612,-0.016879601,0.017142095,0.034021698
2007-03-07 20:00:00,0.018827494,0.0006220267,-0.0171274,0.0159108,0.0330382
2007-03-08 00:00:00,0.016808596,0.0005473162,-0.017332133,0.015229542,0.032561675
2007-03-08 04:00:00,0.014512903,0.0004554693,-0.016033214,0.0153505225,0.031383738
2007-03-08 08:00:00,0.011121047,0.0003531614,-0.017124861,0.014631258,0.031756118
2007-03-08 12:00:00,0.025028398,-0.00078760483,-0.016603952,0.014864483,0.031468436
2007-03-08 16:00:00,0.008832574,-0.00027345849,-0.01652104,0.014439175,0.030960215
2007-03-08 20:00:00,0.020016443,-0.00060700695,-0.016003141,0.014322263,0.030325405
2007-03-09 00:00:00,0.0006369184,1.944198e-05,-0.017065711,0.013459351,0.030525062
2007-03-09 04:00:00,0.005088729,-0.00015387105,-0.016294988,0.013942624,0.030237611
2007-03-09 08:00:00,0.01142837,0.00035463722,-0.016660584,0.01437071,0.031031294
2007-03-09 12:00:00,0.00080455217,-2.5241745e-05,-0.016907575,0.014466071,0.031373646
2007-03-09 16:00:00,0.009334247,0.00029230287,-0.017160106,0.014154981,0.03131509
2007-03-09 20:00:00,0.02015697,0.00061369233,-0.016908461,0.013537194,0.030445654
2007-03-12 00:00:00,0.008160757,0.00025004396,-0.016805168,0.013834622,0.03063979
2007-03-12 04:00:00,0.014197916,0.00044717782,-0.01683152,0.014664487,0.031496007
2007-03-12 08:00:00,0.03070305,0.0010270828,-0.01667374,0.016778393,0.03345213
2007-03-12 12:00:00,0.034861214,0.001087593,-0.015064471,0.016133316,0.031197786
2007-03-12 16:00:00,0.058057856,0.0018133682,-0.015141502,0.0160923,0.031233802
